sector,business_vintage_months,monthly_upi_inflow,monthly_upi_outflow,upi_transaction_count,avg_transaction_value,upi_inflow_growth_rate,cash_flow_volatility,avg_bank_balance,gst_monthly_turnover,gst_filing_regularity,gst_late_filings_count,digital_invoice_count_monthly,on_time_payment_ratio,bounced_payment_count,existing_loan_emi_ratio,financial_health_score,risk_category
restaurant_food,39,16179.61,10388.81,41,389.98,-12.95,0.0851,2675.22,13903.28,0.9344,0,20,0.733,0,0.4727,54.61,Medium Risk
restaurant_food,19,47777.39,32993.11,120,396.49,-3.66,0.2954,3009.46,51858.11,0.7107,0,50,0.6479,1,0.4771,51.39,Medium Risk
textile_apparel,37,511642.8,384462.93,1088,470.11,13.83,0.1846,55374.98,503687.25,0.6784,2,310,0.6497,3,0.5034,64.97,Medium Risk
electronics_repair,92,164373.15,138384.1,756,217.41,0.33,0.4964,38929.85,131487.1,0.956,0,211,0.7739,2,0.4317,60.5,Medium Risk
grocery_retail,15,235357.59,164887.99,798,294.62,-4.79,0.2459,15257.67,153565.39,0.865,0,245,0.7729,4,0.1129,72.84,Low Risk
electronics_repair,76,67978.08,48220.74,434,156.34,7.14,0.1565,11758.25,55279.31,0.6306,0,134,0.6009,1,0.0883,69.8,Medium Risk
grocery_retail,38,108976.29,67233.55,582,187.09,14.86,0.0877,30166.11,70340.72,0.4251,4,150,0.842,2,0.1916,59.05,Medium Risk
pharmacy_medical,60,51372.73,47497.39,68,754.03,7.95,0.1041,11482.82,32159.65,0.6562,0,21,0.9166,2,0.2166,64.17,Medium Risk
wholesale_trade,47,744307.07,537941.21,3221,231.03,-8.07,0.5822,149073.25,688218.7,0.9268,2,966,0.8832,1,0.4028,69.79,Medium Risk
grocery_retail,69,68991.81,47701.76,72,945.38,-14.56,0.2334,7429.32,51263.88,0.8781,0,14,0.8388,0,0.3784,70.56,Low Risk
services_professional,55,124310.74,65942.79,316,392.55,10.19,0.3452,20938.05,82172.65,0.6392,3,110,0.8863,0,0.1661,64.45,Medium Risk
grocery_retail,19,72297.56,50555.28,74,967.19,2.1,0.1007,9030.88,50852.64,0.864,0,21,0.8676,0,0.3327,64.4,Medium Risk
wholesale_trade,17,38389.39,23654.3,83,460.59,-6.92,0.2306,12609.09,24045.15,0.9305,0,25,0.9158,0,0.4647,57.77,Medium Risk
pharmacy_medical,25,54573.37,52179.26,323,168.84,-17.68,0.0594,17841.17,48247.16,0.89,0,114,0.377,2,0.241,53.19,Medium Risk
restaurant_food,21,42353.69,39770.05,137,307.6,-2.12,0.229,6933.59,48005.29,0.7854,2,44,0.8503,1,0.2642,54.62,Medium Risk
pharmacy_medical,43,100350.91,69258.39,135,741.76,22.6,0.0978,6241.57,102808.84,0.5949,3,31,0.5537,1,0.1027,53.41,Medium Risk
manufacturing_small,40,191479.18,159852.63,357,535.53,-6.06,0.4128,14251.29,212803.99,0.6297,3,100,0.8122,0,0.4193,63.5,Medium Risk
grocery_retail,29,29106.85,21200.57,208,139.49,-1.27,0.1631,3729.66,30423.74,0.8884,0,66,0.7572,1,0.2612,64.27,Medium Risk
wholesale_trade,31,19482.15,14681.36,56,347.49,23.39,0.0558,6290.23,16247.95,0.9135,0,15,0.6461,3,0.1719,64.21,Medium Risk
textile_apparel,53,74965.96,64257.56,107,699.96,14.19,0.0586,5880.08,59532.66,0.5842,5,27,0.4454,6,0.2675,58.78,Medium Risk
restaurant_food,21,53609.34,44728.26,520,102.93,3.06,0.1664,11047.29,53812.02,0.7565,2,144,0.8228,1,0.302,58.41,Medium Risk
pharmacy_medical,53,120205.45,99834.64,680,176.61,6.76,0.0617,30808.13,98368.52,0.7281,2,194,0.7555,1,0.2967,71.51,Low Risk
electronics_repair,31,75049.06,41377.8,455,164.73,14.97,0.0636,16436.22,67959.76,0.9345,0,131,0.8303,1,0.1879,75.28,Low Risk
manufacturing_small,12,35553.99,26616.67,71,498.24,5.12,0.0775,10501.12,29374.56,0.8659,0,27,0.7894,0,0.1126,66.27,Medium Risk
services_professional,22,54170.03,47489.0,659,82.09,5.64,0.1639,18256.14,32726.34,0.5305,5,188,0.8945,0,0.2024,53.42,Medium Risk
grocery_retail,71,257855.35,213663.13,485,530.87,8.47,0.1936,27938.84,256547.83,0.5522,0,139,0.8001,1,0.5527,63.78,Medium Risk
pharmacy_medical,35,28494.64,17529.55,143,198.83,16.4,0.2433,7313.48,28169.16,0.664,2,47,0.7444,0,0.2629,61.38,Medium Risk
electronics_repair,46,49505.0,35424.26,51,956.07,-9.0,0.3973,15460.64,42223.67,0.8018,2,9,0.4787,3,0.0573,55.15,Medium Risk
textile_apparel,16,72531.62,58653.28,195,370.23,-5.23,0.1262,10177.08,71549.67,0.7746,2,53,0.8227,1,0.1953,64.16,Medium Risk
services_professional,38,100730.83,70950.64,109,917.54,-11.41,0.4254,13854.6,73511.32,0.8628,0,39,0.8103,1,0.3527,66.96,Medium Risk
restaurant_food,112,41630.8,30115.98,175,237.8,12.43,0.1463,14147.17,44941.89,0.5719,2,58,0.653,2,0.1676,60.04,Medium Risk
services_professional,45,17926.59,13019.39,15,1191.1,2.52,0.0766,6058.08,20420.48,0.7653,3,4,0.849,0,0.1147,58.0,Medium Risk
wholesale_trade,55,78884.37,59294.84,233,337.46,0.4,0.1282,22039.35,67744.26,0.8525,1,69,0.6031,1,0.4536,60.61,Medium Risk
wholesale_trade,33,71958.53,52129.36,288,249.58,13.7,0.0829,5867.86,60441.86,0.876,0,93,0.5939,3,0.3191,61.66,Medium Risk
grocery_retail,75,24869.62,19406.86,67,367.51,17.99,0.0709,2362.84,22949.0,0.6947,0,14,0.5624,4,0.0291,62.19,Medium Risk
services_professional,19,200883.54,123927.75,1104,181.81,2.24,0.4591,45688.07,122250.89,0.9212,0,314,0.8702,1,0.0951,63.86,Medium Risk
restaurant_food,31,44439.18,34171.56,406,109.44,5.42,0.1851,15113.37,34378.62,0.7254,2,108,0.8796,0,0.3247,63.78,Medium Risk
manufacturing_small,30,28225.3,18077.53,61,462.37,15.44,0.041,1930.52,29642.87,0.7115,3,15,0.7628,0,0.3001,73.83,Low Risk
grocery_retail,27,92185.93,64720.15,399,230.8,17.61,0.0346,20493.58,83988.68,0.8531,0,136,0.4852,6,0.204,65.34,Medium Risk
manufacturing_small,68,104751.02,72779.35,130,801.52,-20.16,0.2405,9374.6,84846.27,0.6654,1,31,0.8991,2,0.3529,66.21,Medium Risk
manufacturing_small,49,340505.61,276561.01,757,449.68,8.15,0.523,88128.47,346676.59,0.7557,2,221,0.9309,1,0.3782,56.74,Medium Risk
grocery_retail,76,60698.35,43379.07,366,165.45,7.07,0.3672,8780.35,49876.38,0.7676,1,139,0.7252,2,0.3072,60.24,Medium Risk
services_professional,27,54249.82,40805.07,180,299.87,0.05,0.1864,16319.8,58980.58,0.6744,1,54,0.7433,2,0.4434,51.46,Medium Risk
pharmacy_medical,26,76337.84,50283.68,138,550.22,-3.4,0.0232,22440.39,55518.26,0.7588,0,45,0.7449,2,0.0427,75.37,Low Risk
wholesale_trade,42,165236.07,112807.84,638,258.67,15.18,0.1152,31756.67,165089.72,0.8892,0,161,0.8037,1,0.2998,72.65,Low Risk
services_professional,26,110804.68,99034.72,368,300.44,-14.75,0.2634,37759.07,88989.09,0.5793,0,99,0.577,2,0.3174,55.39,Medium Risk
textile_apparel,32,43432.94,33613.81,368,117.81,-3.02,0.0785,11942.75,29289.93,0.8287,1,92,0.7688,0,0.384,66.03,Medium Risk
manufacturing_small,64,66331.04,58045.8,295,224.24,2.7,0.0626,21341.71,43626.74,0.6045,2,85,0.6619,4,0.071,61.14,Medium Risk
grocery_retail,37,24371.39,16054.6,43,554.99,12.68,0.1339,2458.64,17406.92,0.8157,1,9,0.8453,0,0.6892,61.76,Medium Risk
textile_apparel,15,122866.17,80322.29,358,342.89,9.63,0.1505,18617.48,92993.44,0.5234,3,111,0.8748,1,0.4947,52.79,Medium Risk
textile_apparel,77,31970.73,31847.47,67,471.05,8.98,0.2529,8576.47,26747.15,0.6328,2,21,0.6204,1,0.3743,44.59,High Risk
wholesale_trade,21,70875.89,51373.39,209,338.54,-0.97,0.1975,10720.58,56758.36,0.7579,3,67,0.6022,4,0.0851,45.75,Medium Risk
electronics_repair,30,38226.62,30128.11,255,149.39,25.31,0.1356,8068.28,37307.23,0.6585,3,84,0.7514,1,0.2527,73.8,Low Risk
manufacturing_small,37,60606.51,43430.17,75,805.91,15.6,0.2464,21124.14,60218.0,0.7621,1,28,0.9701,0,0.7371,53.62,Medium Risk
manufacturing_small,50,19921.09,17825.35,89,222.26,-5.97,0.0514,4773.03,22385.16,0.4994,3,32,0.7383,3,0.3541,49.51,Medium Risk
wholesale_trade,29,81750.42,55852.48,217,376.02,28.69,0.1728,9557.57,54309.11,0.9622,0,78,0.7311,1,0.1289,65.38,Medium Risk
electronics_repair,21,42515.7,29657.16,78,538.47,4.84,0.1138,3549.62,31720.45,0.695,0,22,0.5859,3,0.3772,52.21,Medium Risk
textile_apparel,28,36938.61,31308.11,118,310.54,-5.55,0.0795,11491.76,22644.72,0.5395,3,46,0.9463,1,0.1615,56.15,Medium Risk
manufacturing_small,29,18671.81,13472.47,173,107.64,7.69,0.2175,1555.78,13809.98,0.83,1,53,0.7517,2,0.1078,57.33,Medium Risk
wholesale_trade,62,123742.13,52069.78,342,361.34,-10.36,0.1187,20275.77,77239.99,0.772,2,104,0.8444,1,0.1906,69.86,Medium Risk
restaurant_food,56,33625.67,23300.09,74,451.57,0.18,0.2459,7865.65,21511.22,0.7598,5,25,0.6398,2,0.0764,57.6,Medium Risk
pharmacy_medical,60,51405.89,33849.82,150,340.78,7.45,0.1476,5504.03,44760.43,0.9011,3,63,0.9045,1,0.2443,63.0,Medium Risk
manufacturing_small,66,82272.04,66911.98,285,288.51,15.54,0.3341,11605.38,65905.36,0.845,3,102,0.9151,0,0.0849,65.89,Medium Risk
grocery_retail,17,67150.1,41834.92,232,288.45,-1.32,0.1479,16964.16,60919.22,0.7527,3,66,0.8771,0,0.4246,63.57,Medium Risk
electronics_repair,68,97806.68,73965.53,123,789.08,10.85,0.2619,6783.22,63947.09,0.7441,2,48,0.7247,1,0.2769,61.78,Medium Risk
restaurant_food,33,598539.24,426071.63,1263,473.73,5.15,0.1088,137760.13,661813.25,0.7285,0,385,0.5789,3,0.3277,65.36,Medium Risk
pharmacy_medical,41,70860.11,49435.97,100,706.05,6.49,0.1662,15781.63,48665.35,0.9192,3,35,0.8787,1,0.1664,70.41,Low Risk
electronics_repair,79,56557.48,35647.22,144,390.79,-0.13,0.1286,17585.46,40029.92,0.6852,3,46,0.8808,1,0.3221,66.36,Medium Risk
manufacturing_small,14,41719.72,35177.03,306,135.97,4.06,0.1926,4864.4,39305.19,0.4514,5,93,0.7173,0,0.3313,49.65,Medium Risk
wholesale_trade,4,42207.42,34792.88,100,418.72,11.75,0.1648,14546.39,34550.78,0.7939,0,30,0.6763,0,0.1976,56.26,Medium Risk
restaurant_food,30,27485.54,19809.81,134,204.65,10.63,0.02,4682.27,26528.74,0.9835,0,40,0.8376,1,0.2707,75.47,Low Risk
services_professional,32,46798.32,30322.14,92,507.46,-0.16,0.0519,9267.79,46029.57,0.6721,4,27,0.736,1,0.6115,53.17,Medium Risk
restaurant_food,69,54450.49,42687.49,47,1136.44,8.42,0.1231,9963.92,58019.36,0.7303,0,15,0.9662,0,0.3326,69.62,Medium Risk
wholesale_trade,13,47182.97,37356.96,113,415.74,2.92,0.1536,4741.12,39521.58,0.827,0,37,0.5097,5,0.2634,54.43,Medium Risk
services_professional,53,89466.81,74970.39,39,2246.54,-1.28,0.6489,24047.91,94415.28,0.7721,3,9,0.7209,0,0.2504,59.98,Medium Risk
manufacturing_small,58,184353.46,136931.57,285,645.06,5.35,0.08,55543.47,122218.82,0.5804,2,76,0.8846,2,0.4351,66.66,Medium Risk
electronics_repair,26,26513.61,21585.65,150,175.6,-11.64,0.429,7041.55,19503.31,0.6259,3,38,0.8556,0,0.5619,49.42,Medium Risk
services_professional,30,80323.04,58054.59,73,1086.86,3.45,0.0815,26401.61,78425.74,0.6987,2,17,0.763,2,0.0857,65.53,Medium Risk
textile_apparel,42,100443.57,76182.45,103,970.85,12.22,0.3456,22919.94,114318.21,0.9183,1,31,0.6685,0,0.4842,59.99,Medium Risk
textile_apparel,46,40857.96,35484.84,37,1088.7,-5.46,0.1252,7489.64,25088.8,0.605,3,12,0.8988,0,0.327,59.76,Medium Risk
restaurant_food,56,20704.32,16149.21,70,292.59,-9.33,0.1769,1867.01,21070.32,0.9217,2,21,0.8533,0,0.2351,59.07,Medium Risk
textile_apparel,35,185820.26,138315.19,321,577.34,-6.67,0.5048,14009.79,199310.17,0.6419,3,90,0.9168,1,0.3226,56.6,Medium Risk
pharmacy_medical,44,123607.92,85038.72,207,596.27,5.51,0.1216,14141.44,113853.49,0.8114,1,64,0.7807,1,0.4378,71.25,Low Risk
pharmacy_medical,51,27975.7,28242.68,87,318.62,3.81,0.2049,2569.12,17421.28,0.8472,0,21,0.4642,1,0.0866,64.64,Medium Risk
textile_apparel,43,49811.81,34957.34,92,537.56,25.92,0.1128,8799.79,31239.73,0.9195,1,24,0.5919,1,0.1977,62.06,Medium Risk
wholesale_trade,4,71117.82,64365.79,131,540.16,19.47,0.1285,5751.36,71492.32,0.6103,3,37,0.6465,1,0.4753,50.32,Medium Risk
pharmacy_medical,15,130122.06,102870.29,986,131.86,13.1,0.2022,26115.68,129282.44,0.5941,2,285,0.9157,1,0.3292,56.01,Medium Risk
grocery_retail,7,40660.98,35122.18,57,703.57,-9.47,0.02,11763.62,32087.21,0.8726,0,18,0.6627,1,0.1083,66.8,Medium Risk
pharmacy_medical,53,11975.55,9597.56,12,980.9,13.74,0.02,1709.48,12599.65,0.8546,1,3,0.791,0,0.1554,76.1,Low Risk
restaurant_food,43,120218.75,104232.97,144,834.24,27.82,0.2804,41645.53,92632.99,0.7021,4,51,0.8743,0,0.1481,66.75,Medium Risk
services_professional,35,28840.87,21009.97,64,450.63,-1.33,0.267,2149.59,27513.91,0.85,0,18,0.8323,2,0.1907,67.05,Medium Risk
grocery_retail,15,251108.7,177758.45,400,627.25,16.26,0.2199,48869.19,221469.14,0.7737,2,114,0.5029,2,0.2642,54.08,Medium Risk
wholesale_trade,26,586524.19,353386.93,607,965.01,11.74,0.0689,148911.21,559926.15,0.7348,0,183,0.9223,0,0.3539,72.88,Low Risk
grocery_retail,88,204395.8,155007.71,144,1411.88,11.66,0.0437,18804.82,127149.32,0.8272,1,55,0.3456,3,0.1794,67.76,Medium Risk
electronics_repair,41,53406.07,51072.16,251,212.41,6.61,0.2305,7401.77,48303.92,0.7563,4,85,0.7102,0,0.1913,68.69,Medium Risk
wholesale_trade,110,90950.24,72127.9,85,1067.84,17.06,0.1447,25990.01,56478.97,0.8718,0,31,0.9114,0,0.0621,77.36,Low Risk
pharmacy_medical,13,337911.21,163414.65,2225,151.83,14.26,0.0845,109602.6,211882.13,0.6911,1,709,0.7014,1,0.2545,60.33,Medium Risk
pharmacy_medical,40,208820.84,205419.19,635,328.83,-5.06,0.106,30529.52,180264.32,0.5657,1,182,0.7608,1,0.0943,63.89,Medium Risk
electronics_repair,67,66626.79,43763.15,225,295.84,-2.16,0.1516,3773.6,71533.21,0.7882,0,72,0.7103,1,0.4129,61.36,Medium Risk
manufacturing_small,51,294456.78,171958.1,1663,177.01,27.55,0.0681,95842.03,216527.94,0.731,2,494,0.863,1,0.1219,73.94,Low Risk
wholesale_trade,47,113367.59,75566.34,532,212.8,-11.44,0.1358,28670.4,126475.08,0.7877,0,175,0.6624,2,0.052,69.17,Medium Risk
textile_apparel,21,9132.64,7030.93,9,1002.26,-8.29,0.1006,1082.65,6769.55,0.6036,2,1,0.7977,1,0.4898,37.07,High Risk
restaurant_food,116,47640.33,30310.12,271,175.57,8.27,0.2152,5124.61,39756.14,0.7727,0,85,0.6674,2,0.2792,56.27,Medium Risk
restaurant_food,19,21042.38,14821.05,45,457.96,-0.33,0.2602,2965.77,17719.28,0.9069,0,17,0.7897,0,0.079,64.62,Medium Risk
textile_apparel,27,104334.11,73428.96,147,705.74,-8.74,0.1831,12844.0,68970.66,0.9182,0,39,0.9092,0,0.2001,68.39,Medium Risk
pharmacy_medical,46,41871.44,38359.58,127,328.3,19.14,0.2939,5641.41,31530.82,0.778,4,23,0.3605,2,0.2436,54.01,Medium Risk
electronics_repair,37,27085.66,25683.58,69,392.54,-6.68,0.02,8458.79,29488.93,0.6381,0,17,0.7332,1,0.2346,59.04,Medium Risk
electronics_repair,47,38357.9,27982.64,73,519.59,16.35,0.1762,7875.42,30438.45,0.9028,1,20,0.8061,0,0.0123,69.87,Medium Risk
services_professional,63,119093.49,79040.18,187,635.89,-4.49,0.0764,22114.94,87411.32,0.9083,0,54,0.7741,2,0.1545,79.56,Low Risk
textile_apparel,33,223621.74,175941.04,233,958.68,6.73,0.0268,15384.57,250401.81,0.9402,2,73,0.5318,2,0.2999,66.34,Medium Risk
grocery_retail,42,209672.53,136752.92,373,562.08,2.0,0.1906,30767.96,137534.04,0.8415,1,97,0.6792,1,0.1276,74.64,Low Risk
restaurant_food,55,27380.33,13215.66,37,727.71,-4.49,0.2466,3114.97,26502.32,0.4953,2,9,0.7439,4,0.1936,57.0,Medium Risk
wholesale_trade,39,134658.96,93322.44,454,296.2,1.75,0.1677,29556.97,93686.32,0.7685,1,130,0.5551,8,0.111,56.13,Medium Risk
textile_apparel,21,87801.76,87240.56,176,498.45,11.01,0.1212,29845.77,59418.38,0.8228,1,49,0.8245,0,0.1273,70.81,Low Risk
manufacturing_small,61,90432.98,55977.06,100,901.88,14.31,0.0388,11328.49,62585.5,0.7491,0,21,0.7103,3,0.1481,68.3,Medium Risk
wholesale_trade,78,12501.66,9107.05,16,772.88,16.92,0.1498,3548.14,9487.32,0.656,1,2,0.8195,0,0.2894,58.1,Medium Risk
services_professional,47,38003.26,19614.43,47,808.47,-5.15,0.2332,4428.04,29934.23,0.8751,1,20,0.8575,1,0.1084,75.22,Low Risk
grocery_retail,14,45882.08,27324.31,97,471.82,8.71,0.5197,3421.77,32977.58,0.7346,0,28,0.9329,0,0.1352,65.7,Medium Risk
textile_apparel,17,88240.45,73587.94,219,401.1,-6.16,0.1429,11529.63,63814.4,0.9489,1,61,0.4535,4,0.1616,57.15,Medium Risk
services_professional,31,106221.21,81429.38,335,316.59,31.06,0.4103,18208.54,80700.93,0.7727,2,85,0.8548,1,0.132,62.47,Medium Risk
wholesale_trade,59,370614.2,275036.23,2190,169.17,-3.41,0.0666,104582.94,398025.73,0.3664,4,618,0.9331,0,0.2812,64.37,Medium Risk
grocery_retail,34,113037.94,52494.5,373,302.29,18.63,0.1384,16734.09,93193.24,0.5912,4,111,0.8,2,0.0994,59.1,Medium Risk
restaurant_food,19,27033.74,18796.16,32,828.26,-1.15,0.0829,8193.53,24575.08,0.8076,1,5,0.8448,1,0.1674,61.38,Medium Risk
restaurant_food,59,82944.75,73598.59,96,862.44,5.7,0.2351,27117.0,80972.9,0.8469,0,31,0.9313,0,0.1267,72.49,Low Risk
wholesale_trade,29,199655.54,113506.49,800,249.52,2.53,0.2171,67643.34,207175.57,0.6911,1,243,0.8367,0,0.3587,61.18,Medium Risk
restaurant_food,118,375523.75,287211.01,4224,88.9,0.41,0.1433,19762.08,242792.93,0.7314,1,1214,0.9337,0,0.2396,74.32,Low Risk
manufacturing_small,42,120927.72,87958.98,155,779.09,3.04,0.0414,29078.08,116729.35,0.8278,0,53,0.9163,1,0.2689,71.78,Low Risk
wholesale_trade,48,121225.23,80692.99,888,136.4,11.8,0.0848,16700.01,90653.24,0.597,3,270,0.7722,0,0.0763,73.16,Low Risk
services_professional,61,60138.5,55329.16,398,151.04,4.11,0.1527,18554.49,57880.68,0.8634,2,117,0.9813,0,0.2786,74.2,Low Risk
pharmacy_medical,43,117031.15,88947.14,145,805.37,-9.44,0.0502,26178.06,98080.06,0.8333,0,35,0.8038,0,0.282,68.11,Medium Risk
electronics_repair,31,59455.05,52090.38,139,425.59,23.8,0.3441,20531.87,66865.49,0.7082,1,44,0.6245,1,0.2023,58.74,Medium Risk
pharmacy_medical,25,42799.31,28483.01,144,296.21,-12.55,0.1338,6779.85,28855.4,0.8531,2,52,0.6573,0,0.1074,66.17,Medium Risk
electronics_repair,19,56123.49,34377.64,98,570.35,9.09,0.0207,4785.1,37985.33,0.8095,0,25,0.554,3,0.1535,60.87,Medium Risk
manufacturing_small,26,25584.88,18831.55,65,391.56,-11.26,0.0487,2014.35,15492.91,0.6287,2,21,0.8357,3,0.3588,51.78,Medium Risk
textile_apparel,106,76948.97,46586.89,222,346.5,11.12,0.02,21280.03,51035.39,0.7704,2,63,0.8201,3,0.287,68.44,Medium Risk
textile_apparel,17,361282.1,267270.94,1210,298.35,3.94,0.1283,107100.05,365466.0,0.8255,1,338,0.9429,0,0.4923,69.45,Medium Risk
grocery_retail,31,48638.59,29197.46,73,665.67,4.52,0.2955,12162.31,49115.5,0.9215,1,23,0.8965,1,0.0733,68.27,Medium Risk
manufacturing_small,52,69668.95,62349.63,93,743.13,1.02,0.0439,13411.64,64379.31,0.787,1,18,0.7854,0,0.3993,71.52,Low Risk
electronics_repair,18,78487.44,49611.84,88,889.73,0.46,0.3586,24505.22,81305.09,0.7888,1,29,0.8978,0,0.5022,57.2,Medium Risk
electronics_repair,80,149482.77,132082.35,322,463.82,17.29,0.107,32375.98,107268.62,0.6283,1,95,0.8714,0,0.2257,80.55,Low Risk
wholesale_trade,19,148107.37,121761.03,452,327.29,-11.37,0.1638,23765.35,103094.77,0.6712,2,140,0.7885,1,0.1686,64.23,Medium Risk
manufacturing_small,59,38233.39,30542.36,210,181.21,-10.45,0.0926,2114.71,27664.0,0.6474,1,54,0.7247,1,0.3055,56.43,Medium Risk
services_professional,51,76796.98,54172.02,476,161.33,16.92,0.2546,17609.83,81697.31,0.7425,3,166,0.7597,1,0.1927,63.1,Medium Risk
pharmacy_medical,53,33874.91,26018.67,30,1128.95,1.64,0.2238,6764.03,30852.72,0.7493,1,16,0.6729,2,0.0101,67.56,Medium Risk
services_professional,9,72130.86,43057.79,44,1609.22,10.67,0.1403,9591.84,60675.97,0.8734,0,20,0.8483,0,0.165,69.31,Medium Risk
pharmacy_medical,86,29907.5,19466.83,67,441.22,11.11,0.1499,8109.97,23339.26,0.9768,0,22,0.7099,1,0.1031,78.68,Low Risk
electronics_repair,45,47497.84,38844.42,229,207.4,13.73,0.1806,6399.19,34331.31,0.8656,0,83,0.8505,2,0.4042,64.77,Medium Risk
restaurant_food,43,128241.4,101236.72,298,429.03,0.26,0.1944,18276.82,102270.97,0.7245,0,90,0.9286,0,0.3963,63.73,Medium Risk
manufacturing_small,91,120795.75,90390.79,381,316.8,1.51,0.2855,35442.59,110739.53,0.6401,1,114,0.3962,6,0.1173,54.26,Medium Risk
textile_apparel,41,269160.93,203641.36,1997,134.72,4.51,0.125,22721.34,211380.0,0.8892,1,592,0.8839,0,0.3278,66.61,Medium Risk
electronics_repair,31,29708.36,24097.52,5,5165.87,-11.4,0.2224,9510.47,33455.34,0.6575,1,1,0.5847,2,0.2528,56.14,Medium Risk
wholesale_trade,15,49876.78,48274.78,109,457.54,7.63,0.1236,6391.32,46213.99,0.9519,0,33,0.7306,1,0.3617,57.46,Medium Risk
restaurant_food,23,29512.24,19199.19,42,686.83,5.36,0.0286,5004.15,19790.33,0.3861,5,18,0.836,3,0.285,45.85,Medium Risk
restaurant_food,57,325345.77,229706.32,718,453.12,19.26,0.1711,100906.24,236862.15,0.5535,2,224,0.6557,0,0.2532,60.58,Medium Risk
grocery_retail,40,34204.7,25873.26,40,838.52,-2.84,0.3552,6341.36,38344.81,0.8296,3,13,0.9976,0,0.3966,64.1,Medium Risk
grocery_retail,50,320802.4,194453.99,415,771.45,-21.87,0.2776,79666.42,251628.97,0.7504,1,124,0.85,1,0.2723,67.65,Medium Risk
electronics_repair,27,59885.0,63784.11,95,624.41,-1.71,0.1709,14137.47,58051.14,0.6961,1,18,0.7293,2,0.4778,57.59,Medium Risk
restaurant_food,45,16508.93,11151.11,38,427.27,-1.17,0.2414,5150.84,17175.02,0.6716,0,14,0.5874,2,0.2623,52.34,Medium Risk
pharmacy_medical,29,51944.37,44261.18,366,141.58,-14.06,0.2035,6353.74,48697.41,0.6272,2,108,0.85,0,0.3887,54.85,Medium Risk
wholesale_trade,51,73113.29,56867.4,129,564.22,-10.85,0.0926,14463.63,67256.92,0.8691,1,35,0.9845,0,0.0962,73.21,Low Risk
textile_apparel,24,24105.4,19305.69,33,713.49,14.52,0.2443,4319.04,26501.7,0.8589,0,8,0.6004,3,0.1264,57.88,Medium Risk
electronics_repair,47,194673.91,209795.75,486,400.37,9.48,0.252,37834.78,203914.18,0.8867,0,150,0.6774,1,0.4145,73.94,Low Risk
electronics_repair,25,265949.49,193414.11,309,858.6,14.33,0.37,79302.82,246850.28,0.5435,1,92,0.9601,0,0.1325,61.87,Medium Risk
manufacturing_small,48,49475.26,36457.84,102,484.04,8.6,0.0297,4217.83,41172.67,0.9296,0,35,0.4199,2,0.3104,62.22,Medium Risk
pharmacy_medical,51,30933.75,27127.01,198,155.77,-1.75,0.1193,8291.36,25621.55,0.6445,1,62,0.7566,1,0.0603,71.33,Low Risk
manufacturing_small,10,79429.55,48753.56,141,561.37,11.47,0.1098,9983.84,78776.75,0.7632,3,32,0.9544,0,0.421,68.06,Medium Risk
pharmacy_medical,45,71565.55,70196.2,123,578.41,-8.05,0.0497,7390.77,49117.3,0.7426,2,33,0.715,1,0.1262,67.81,Medium Risk
wholesale_trade,19,15148.7,10268.24,30,503.63,12.88,0.3406,2630.2,10144.16,0.7862,1,9,0.8198,0,0.04,64.58,Medium Risk
wholesale_trade,22,32516.68,23900.66,113,287.67,1.61,0.1088,3672.8,24825.32,0.7925,2,39,0.8467,1,0.0866,68.08,Medium Risk
textile_apparel,28,38961.39,23547.9,148,262.01,1.27,0.2024,9621.71,41021.14,0.6139,2,39,0.6598,1,0.3146,44.58,High Risk
pharmacy_medical,22,132034.57,97098.41,178,740.67,-5.94,0.484,28642.86,135945.16,0.7399,1,53,0.7103,4,0.1237,57.93,Medium Risk
electronics_repair,26,40618.33,30655.06,364,111.38,20.85,0.3873,9688.92,45679.09,0.7578,0,98,0.6103,1,0.1916,45.84,Medium Risk
manufacturing_small,49,70721.89,51955.02,269,262.54,-27.07,0.0562,7353.89,59305.93,0.8797,2,83,0.933,0,0.2321,73.88,Low Risk
pharmacy_medical,95,100863.46,58716.23,283,355.84,-4.48,0.252,12635.47,114370.33,0.6406,1,79,0.9072,0,0.3461,71.66,Low Risk
restaurant_food,55,48478.79,39047.25,120,402.92,-1.51,0.02,7583.25,41999.04,0.7808,3,39,0.9005,0,0.1629,68.85,Medium Risk
pharmacy_medical,43,108956.56,92056.38,578,188.26,14.46,0.0663,31859.24,80715.43,0.6091,1,188,0.6254,3,0.4795,62.0,Medium Risk
restaurant_food,81,112708.39,82862.62,270,416.36,19.65,0.2876,10498.44,115817.56,0.8035,3,56,0.9612,0,0.2033,73.54,Low Risk
manufacturing_small,50,53824.75,35273.88,564,95.39,1.49,0.1824,10015.75,48244.67,0.6966,1,169,0.8776,1,0.3102,52.04,Medium Risk
textile_apparel,48,446181.7,363031.06,606,735.09,-14.13,0.2941,127064.76,441937.13,0.7935,0,164,0.7133,1,0.1938,73.16,Low Risk
